sightsee 0,95 397 1,646 2,137
sightseeing 0,99 413 2,251 3,173
sightseer 0,94 427 1,512 1,593
sigil 0,40 366 -0,254 1,593
sigma 0,89 398 1,216 2,883
sigmoid 0,48 393 -0,054 1,894
sigmoidal 0,38 165 -0,313 1,292
sign 1,00 382 2,576 5,124
signage 0,95 406 1,609 2,547
signal 0,99 370 2,313 4,577
signaler 0,84 414 0,983 1,292
signalize 0,63 391 0,326 1,292
signally 0,69 372 0,493 1,292
signalman 0,88 377 1,146 2,292
signatory 0,87 407 1,119 2,070
signature 1,00 454 2,576 4,086
signboard 0,91 413 1,333 1,991
signee 0,73 398 0,617 1,292
signer 0,93 398 1,460 2,070
signet 0,81 429 0,871 2,371
significance 1,00 459 2,449 3,545
significant 0,99 451 2,271 3,813
significantly 1,00 415 2,335 2,935
signification 0,86 381 1,045 1,292
signifier 0,94 410 1,530 1,593
signify 0,99 377 2,230 2,810
signor 0,61 368 0,266 3,604
signpost 0,97 378 1,794 2,522
silage 0,57 391 0,175 1,292
silence 0,99 408 2,248 4,404
silenced 0,99 390 2,323 2,935
silencer 0,99 434 2,194 2,973
silent 0,99 435 2,263 4,362
silently 1,00 412 2,437 3,184
silhouette 0,98 409 1,971 2,769
silica 0,91 417 1,323 2,333
silicate 0,72 398 0,587 2,195
siliceous 0,37 388 -0,319 1,292
silicic 0,26 144 -0,624 1,292
silicide 0,24 152 -0,687 1,292
silicify 0,28 384 -0,588 1,292
silicon 0,98 478 2,022 3,236
silicone 0,99 402 2,058 2,905
silicosis 0,60 371 0,240 1,292
silk 0,99 378 2,318 3,991
silken 0,91 397 1,342 2,634
silkily 0,80 351 0,823 1,292
silkiness 0,99 415 2,068 1,292
silkscreen 0,96 422 1,722 1,593
silkweed 0,86 430 1,066 1,292
silkworm 1,00 438 2,345 1,894
silky 1,00 408 2,332 2,905
sill 0,92 381 1,369 2,672
silliness 0,98 404 1,967 2,634
silly 1,00 444 2,446 4,756
silo 0,93 411 1,476 2,982
silt 0,96 429 1,656 2,547
siltation 0,35 391 -0,380 1,292
silting 0,78 351 0,755 1,292
siltstone 0,53 144 0,069 1,292
silver 0,99 380 2,232 4,501
silverback 0,95 394 1,619 2,333
silverberry 0,48 432 -0,040 1,292
silvered 0,90 409 1,285 1,593
silvereye 0,42 382 -0,196 1,292
silverfish 0,96 389 1,688 1,991
silvering 0,84 421 0,994 1,292
silverplate 0,89 413 1,199 1,292
silverpoint 0,64 365 0,365 1,292
silverside 0,65 446 0,388 1,292
silversides 0,55 414 0,120 1,593
silversmith 0,97 352 1,837 1,894
silvertip 0,67 393 0,426 1,292
silverware 1,00 314 2,402 3,333
silverweed 0,63 399 0,319 1,292
silverwork 0,86 393 1,076 1,292
silvery 0,92 392 1,400 2,707
simian 0,76 433 0,690 2,723
similar 0,99 406 2,247 4,134
similarity 1,00 449 2,349 2,860
similarly 0,99 415 2,122 2,823
simile 0,98 372 1,896 2,438
similitude 0,71 395 0,544 1,292
simmer 0,99 379 2,096 3,236
simmering 0,99 392 2,239 2,371
simony 0,27 366 -0,621 1,292
simoom 0,04 398 -1,698 1,292
simpatico 0,68 395 0,472 2,614
simper 0,73 388 0,604 1,894
simple 1,00 444 2,576 4,950
simpleminded 0,97 429 1,755 2,333
simpler 0,98 423 1,942 3,582
simpleton 0,96 407 1,734 2,797
simplex 0,78 412 0,776 1,292
simplicity 1,00 416 2,438 3,137
simplification 1,00 390 2,576 1,593
simplified 0,99 355 2,305 2,371
simplifier 0,96 359 1,710 1,292
simplify 1,00 440 2,346 2,964
simplistic 0,99 384 2,162 2,634
simply 1,00 405 2,331 4,665
simulacra 0,40 425 -0,263 1,593
simulacrum 0,43 419 -0,170 1,894
simulant 0,74 373 0,636 1,292
simulate 0,99 404 2,114 3,070
simulated 1,00 429 2,442 2,982
simulation 1,00 382 2,576 3,356
simulative 0,88 431 1,153 1,292
simulator 0,99 425 2,188 2,905
simulcast 0,80 418 0,828 1,292
simultaneity 0,64 309 0,365 1,292
simultaneous 0,99 393 2,325 2,769
simultaneously 0,99 427 2,259 3,371
simultaneousness 0,88 385 1,134 1,292
sin 0,99 390 2,166 4,202
since 1,00 405 2,331 5,498
sincere 0,99 393 2,325 3,778
sincerely 1,00 430 2,576 3,690
sincerity 1,00 381 2,576 3,305
sine 0,80 401 0,833 2,292
sinecure 0,38 342 -0,310 1,292
sinew 0,86 378 1,063 2,195
sinewy 0,86 405 1,061 2,468
sinful 1,00 404 2,330 3,236
sinfully 0,97 423 1,870 2,137
sinfulness 0,97 407 1,762 1,292
sing 1,00 391 2,431 4,989
singe 0,92 400 1,362 2,438
singed 0,86 390 1,060 2,860
singeing 0,56 390 0,153 1,593
singer 0,99 398 2,327 4,195
singing 1,00 405 2,331 4,650
single 1,00 368 2,423 4,857
singled 0,99 430 2,260 2,860
singlehanded 0,98 454 1,896 1,292
singlehandedly 0,97 412 1,767 1,769
singlehood 0,76 416 0,697 1,292
singleness 0,90 374 1,236 1,769
singles 0,99 403 2,175 3,447
singlestick 0,38 440 -0,304 1,292
singlet 0,86 387 1,044 1,292
singleton 0,90 417 1,268 2,406
singletree 0,38 399 -0,313 1,292
singly 0,70 396 0,510 2,292
singsong 0,95 371 1,641 2,292
singspiel 0,21 373 -0,790 1,292
singular 0,99 442 2,266 3,111
singularity 0,98 373 2,035 3,111
singularize 0,89 423 1,200 1,292
singularly 0,99 404 2,246 2,547
sinister 1,00 416 2,438 3,341
sinisterly 0,92 357 1,352 1,292
sink 0,99 428 2,259 4,228
sinkable 0,99 423 2,256 1,292
sinker 0,96 381 1,706 2,754
sinkhole 0,99 468 2,213 2,522
sinking 0,99 403 2,245 3,695
sinless 0,96 350 1,670 1,593
sinner 0,99 397 2,327 3,396
sinoatrial 0,25 136 -0,667 1,292
sinologist 0,56 438 0,159 1,292
sinology 0,53 346 0,079 1,292
sinophile 0,61 435 0,280 1,292
sinter 0,27 424 -0,595 1,769
sinuate 0,62 373 0,314 1,292
sinuosity 0,62 387 0,296 1,292
sinuous 0,86 385 1,063 1,292
sinuously 0,83 350 0,925 1,292
sinuousness 0,69 231 0,498 1,292
sinus 0,98 387 1,997 3,246
sinusitis 0,81 365 0,870 2,070
sinusoid 0,54 397 0,103 1,292
sinusoidal 0,54 370 0,101 1,292
sip 0,99 394 2,107 3,708
siphon 0,93 380 1,456 2,468
siphuncle 0,05 427 -1,589 1,292
sipper 0,86 435 1,073 1,593
sir 0,99 422 2,256 5,984
sirdar 0,12 418 -1,158 1,292
sire 0,95 382 1,605 4,119
siren 0,98 412 1,973 3,817
sirloin 0,98 410 2,016 2,797
sirocco 0,39 414 -0,267 2,070
sis 0,76 408 0,697 3,895
sisal 0,41 399 -0,223 1,769
siskin 0,17 415 -0,946 1,292
sissified 0,58 430 0,203 1,769
sissify 0,54 381 0,088 1,292
sissy 0,99 409 2,179 3,864
sister 1,00 402 2,329 5,256
sisterhood 1,00 410 2,333 2,810
sisterly 1,00 411 2,333 2,438
sit 1,00 438 2,345 5,493
sitar 0,82 370 0,909 2,438
sitcom 0,98 449 2,002 3,189
site 1,00 411 2,333 4,284
sitemap 0,93 400 1,444 1,292
sitter 0,99 409 2,249 3,200
sitting 0,99 434 2,134 4,974
situate 0,97 431 1,757 2,070
situated 0,99 397 2,171 2,925
situation 1,00 386 2,429 4,916
situational 0,98 413 1,974 2,195
six 0,99 390 2,323 5,299
sixfold 0,94 473 1,492 1,292
sixpence 0,92 385 1,374 2,783
sixpenny 0,81 389 0,866 1,292
sixteen 1,00 415 2,438 3,914
sixteenth 0,99 390 2,238 2,894
sixth 0,99 391 2,238 4,034
sixthly 0,48 399 -0,047 1,292
sixties 0,99 379 2,231 2,991
sixtieth 0,98 408 1,892 1,991
sixty 1,00 404 2,576 3,736
sixtyfold 0,85 399 1,010 1,292
sizable 0,96 367 1,691 2,723
sizably 0,86 237 1,086 1,292
size 1,00 416 2,576 4,664
sizeable 0,98 444 1,998 2,522
sized 0,99 353 2,074 2,810
sizes 0,99 433 2,262 3,482
sizing 0,98 431 1,989 2,672
sizzle 0,99 406 2,061 2,810
sizzling 0,99 435 2,082 2,945
ska 0,71 396 0,539 2,137
skanky 0,92 403 1,397 1,292
skate 1,00 432 2,443 3,772
skateboard 1,00 363 2,576 3,226
skateboarder 0,99 404 2,114 2,292
skater 0,98 392 2,001 3,283
skating 1,00 384 2,429 3,693
skedaddle 0,88 409 1,145 2,754
skeet 0,81 382 0,872 2,723
skeeter 0,72 411 0,563 2,707
skein 0,65 362 0,394 2,070
skeletal 0,98 408 1,970 2,690
skeleton 0,99 405 2,176 3,710
skelly 0,19 164 -0,870 2,070
skep 0,10 397 -1,283 1,292
skeptic 0,98 422 1,981 2,707
skeptical 0,97 383 1,868 3,173
skeptically 0,98 463 1,973 1,593
skepticism 0,97 412 1,796 2,860
sketch 1,00 407 2,436 3,695
sketchbook 0,99 406 2,061 2,333
sketcher 0,96 423 1,749 1,593
sketchily 0,86 401 1,077 1,292
sketchiness 0,96 393 1,748 1,292
sketching 1,00 485 2,576 2,754
sketchpad 0,99 408 2,117 1,593
sketchy 0,99 446 2,268 3,098
skew 0,98 384 1,908 2,195
skewback 0,36 425 -0,361 1,292
skewbald 0,30 424 -0,520 1,292
skewed 0,97 356 1,880 2,438
skewer 0,99 419 2,125 2,634
ski 1,00 428 2,442 3,909
skid 0,98 395 2,004 3,341
skidded 0,94 364 1,537 2,672
skidder 0,74 396 0,628 1,292
skidding 0,98 426 2,028 2,333
skidoo 0,73 398 0,609 1,991
skidpan 0,49 376 -0,033 1,292
skied 0,86 411 1,081 2,468
skier 0,97 396 1,812 2,690
skies 0,99 431 2,192 3,875
skiff 0,72 411 0,584 2,872
skiffle 0,48 403 -0,040 1,593
skiing 0,99 386 2,322 3,620
skijoring 0,08 347 -1,373 1,292
skilful 0,54 426 0,087 2,333
skill 1,00 421 2,440 3,899
skilled 1,00 371 2,576 3,378
skillet 0,97 418 1,866 3,091
skillful 0,99 431 2,261 2,905
skillfully 0,99 354 2,305 2,468
skillfulness 0,96 443 1,717 1,292
skilling 0,61 425 0,269 3,111
skim 0,99 395 2,241 2,935
skimmed 1,00 416 2,438 2,614
skimmer 0,97 400 1,784 2,195
skimming 0,99 416 2,253 2,982
skimp 0,96 369 1,752 2,438
skimpily 0,82 408 0,889 1,292
skimpiness 0,95 395 1,597 1,292
skimpy 0,99 417 2,123 2,707
skin 1,00 391 2,431 4,643
skincare 0,99 401 2,112 1,593
skinflint 0,72 376 0,586 2,292
skinhead 0,99 407 2,062 2,496
skink 0,54 395 0,104 1,292
skinless 0,99 381 2,319 2,371
skinned 0,99 356 2,216 3,137
skinner 0,95 414 1,596 3,817
skinniness 0,89 231 1,215 1,292
skinning 0,98 404 1,926 2,547
skinny 1,00 396 2,432 4,146
skintight 0,94 424 1,546 2,246
skip 1,00 436 2,444 4,324
skipjack 0,60 367 0,256 1,894
skipper 0,99 425 2,188 4,011
skippered 0,85 401 1,013 1,593
skipping 0,99 399 2,328 3,512
skirl 0,22 417 -0,761 1,894
skirling 0,26 403 -0,627 1,292
skirmish 0,97 430 1,876 2,754
skirmisher 0,80 415 0,839 1,292
skirmishing 0,91 370 1,321 1,894
skirt 1,00 390 2,576 3,999
skirted 0,97 448 1,829 1,593
skirting 0,98 391 1,956 2,070
skit 0,97 401 1,785 2,925
skitter 0,83 430 0,942 1,894
skittish 0,97 391 1,876 2,810
skittishly 0,95 243 1,647 1,292
skittishness 0,95 410 1,571 1,292
skittle 0,97 403 1,787 1,593
skittles 0,99 368 2,087 2,739
skive 0,47 418 -0,083 1,593
skiver 0,57 383 0,186 1,292
skiving 0,59 400 0,225 1,292
skivvies 0,86 418 1,070 2,634
skivvy 0,85 402 1,025 1,292
skua 0,13 416 -1,088 1,292
skulk 0,87 396 1,115 2,496
skulking 0,91 406 1,309 2,754
skull 0,99 394 2,325 4,167
skullcap 0,97 417 1,772 2,070
skullduggery 0,81 392 0,862 2,070
skulled 0,83 395 0,943 1,292
skunk 0,99 416 2,069 3,515
skunkweed 0,77 401 0,716 1,292
sky 0,99 434 2,262 4,651
skycap 0,68 405 0,460 2,195
skydive 0,99 391 2,324 2,371
skydiver 1,00 419 2,439 1,991
skyhook 0,73 397 0,592 1,894
skylark 0,91 421 1,301 2,468
skylight 0,99 371 2,226 2,935
skyline 1,00 410 2,333 2,836
skype 0,97 379 1,829 1,292
skyrocket 0,97 391 1,840 2,547
skysail 0,50 447 -0,003 1,292
skyscraper 1,00 407 2,436 2,905
skyscraping 0,86 417 1,058 1,292
skywalk 0,95 389 1,568 1,292
skyward 0,97 437 1,763 2,137
skywards 0,96 414 1,741 1,292
skyway 0,93 372 1,464 2,522
skywrite 0,73 382 0,607 1,292
skywriter 0,87 408 1,098 1,593
skywriting 0,90 358 1,256 2,195
slab 1,00 444 2,347 3,270
slack 1,00 395 2,576 3,773
slacked 0,98 407 1,929 1,593
slacken 0,89 433 1,202 2,070
slacker 0,99 399 2,328 2,894
slacking 0,99 402 2,245 2,894
slackly 0,73 435 0,602 1,292
slackness 0,89 428 1,231 1,769
slacks 1,00 403 2,434 3,048
slag 0,92 453 1,353 2,894
slaggy 0,55 418 0,125 1,292
slain 0,98 389 1,913 3,260
slake 0,62 400 0,289 1,894
slaking 0,59 388 0,213 1,894
slalom 0,76 398 0,694 1,894
slam 1,00 404 2,330 3,765
slammer 0,97 411 1,766 3,098
slander 0,99 417 2,253 3,105
slanderer 0,96 400 1,674 1,593
slandering 0,99 444 2,088 2,371
slanderous 0,98 375 1,941 2,406
slanderously 0,95 406 1,566 1,292
slang 1,00 440 2,346 3,149
slanginess 0,43 424 -0,182 1,292
slangy 0,67 386 0,424 1,292
slant 0,99 404 2,175 3,063
slanting 0,98 481 2,024 2,246
slantingly 0,75 352 0,667 1,292
slantways 0,71 398 0,536 1,593
slantwise 0,67 411 0,439 1,292
slap 1,00 406 2,435 4,096
slapdash 0,75 377 0,677 1,991
slaphappy 0,90 416 1,280 2,070
slapjack 0,73 404 0,614 1,292
slapper 0,94 396 1,514 2,070
slapping 1,00 447 2,348 3,241
slapstick 0,98 418 1,978 2,406
slash 0,99 393 2,240 3,382
slashed 1,00 389 2,430 3,184
slashing 0,99 437 2,264 2,823
slat 0,86 422 1,055 1,991
slate 0,99 382 2,161 3,512
slather 0,91 434 1,290 2,195
slating 0,89 396 1,227 1,593
slatted 0,87 405 1,128 1,593
slattern 0,51 408 0,024 1,894
slatternly 0,52 362 0,048 1,292
slaty 0,17 408 -0,926 1,292
slaughter 1,00 399 2,576 3,737
slaughterer 0,95 392 1,617 1,769
slaughterhouse 0,99 410 2,249 3,105
slave 1,00 418 2,439 4,265
slaved 0,95 412 1,594 2,769
slaveholder 0,87 435 1,094 1,769
slaveholding 0,82 399 0,911 1,292
slaver 0,83 352 0,929 2,468
slavering 0,69 425 0,482 2,070
slavery 1,00 435 2,443 3,610
slavic 0,89 404 1,199 2,371
slaving 0,97 397 1,882 2,823
slavish 0,86 416 1,077 2,070
slavishly 0,80 419 0,821 1,769
slavishness 0,78 389 0,768 1,292
slaw 0,84 386 0,989 2,547
slay 1,00 420 2,337 3,333
slayer 0,99 385 2,163 3,453
slaying 0,98 382 1,993 2,973
sleaze 0,91 385 1,326 2,894
sleazebag 0,93 398 1,425 2,438
sleaziness 0,97 363 1,848 1,292
sleazy 0,97 396 1,845 3,341
sled 0,99 391 2,105 3,468
sledded 0,79 431 0,808 1,292
sledding 0,94 395 1,533 2,614
sledge 0,99 421 2,126 2,690
sledgehammer 0,98 412 1,973 2,955
sledging 0,87 395 1,125 1,292
sleek 1,00 421 2,338 2,935
sleeker 0,89 394 1,210 1,894
sleeking 0,58 407 0,206 1,292
sleekly 0,93 404 1,432 1,292
sleekness 0,98 387 1,952 1,292
sleep 1,00 439 2,444 5,357
sleeper 1,00 445 2,348 3,317
sleepily 0,97 383 1,833 1,769
sleepiness 0,99 406 2,247 1,894
sleeping 1,00 392 2,576 4,773
sleepless 0,99 415 2,182 3,137
sleeplessly 0,93 399 1,426 1,292
sleeplessness 0,99 397 2,242 1,991
sleeplike 0,79 410 0,789 1,292
sleepover 1,00 419 2,337 3,167
sleepwalk 0,99 374 2,155 2,438
sleepwalker 1,00 388 2,576 2,371
sleepwalking 0,99 378 2,230 2,810
sleepwear 0,99 387 2,164 1,593
sleepy 1,00 383 2,576 3,933
sleepyhead 0,95 391 1,639 2,739
sleet 0,98 460 2,010 2,823
sleeting 0,94 394 1,552 1,292
sleety 0,64 337 0,349 1,593
sleeve 1,00 392 2,431 3,750
sleeved 0,95 439 1,562 1,292
sleeveless 1,00 403 2,330 2,070
sleigh 0,99 415 2,252 3,517
sleighing 0,92 406 1,369 1,769
sleight 0,84 427 0,974 2,707
slender 1,00 414 2,576 2,883
slenderize 0,75 402 0,671 1,292
slenderness 0,97 401 1,817 1,292
slept 1,00 420 2,439 4,550
sleuth 0,95 408 1,568 2,333
sleuthhound 0,62 365 0,314 1,593
slew 0,92 386 1,409 3,124
slewed 0,69 399 0,481 1,292
slewing 0,65 383 0,375 1,292
slice 1,00 408 2,436 3,931
sliceable 0,93 398 1,478 1,292
sliced 1,00 358 2,420 3,333
slicer 0,99 395 2,169 2,137
slicing 0,99 373 2,154 3,008
slick 1,00 411 2,437 3,837
slicken 0,79 446 0,809 1,292
slickens 0,65 417 0,394 1,593
slickenside 0,13 383 -1,119 1,292
slicker 0,96 390 1,663 2,925
slicking 0,77 359 0,735 1,593
slickly 0,91 395 1,309 1,292
slickness 0,98 428 1,909 1,292
slid 0,98 450 2,003 3,270
slide 1,00 399 2,576 4,251
slider 0,99 404 2,114 2,614
slideshow 0,99 387 2,164 1,894
sliding 1,00 423 2,338 3,575
slight 0,99 399 2,243 4,008
slighted 0,99 371 2,089 2,333
slighter 0,89 414 1,225 1,593
slighting 0,92 404 1,351 1,292
slightingly 0,63 388 0,339 1,593
slightly 0,99 403 2,175 4,053
slightness 0,94 381 1,516 1,593
slim 1,00 337 2,412 4,074
slime 0,99 380 2,319 3,444
slimily 0,69 270 0,477 1,292
sliminess 0,78 378 0,747 1,292
slimly 0,82 363 0,896 1,292
slimness 0,92 393 1,385 1,292
slimy 0,96 397 1,671 3,496
sling 0,99 398 2,327 3,364
slinger 0,95 406 1,566 2,371
slinging 0,96 416 1,716 2,905
slingshot 0,99 392 2,105 3,149
slink 0,94 417 1,538 2,593
slinkiness 0,92 250 1,352 1,292
slinking 0,95 389 1,613 2,292
slinky 0,99 413 2,181 2,991
slip 1,00 402 2,434 4,413
slipcase 0,75 393 0,677 1,292
slipcover 0,91 401 1,332 1,769
slipknot 0,97 447 1,799 2,195
slipover 0,75 385 0,661 1,292
slippage 0,93 379 1,454 2,137
slipped 1,00 378 2,576 4,221
slipper 0,99 406 2,116 3,349
slipperiness 0,90 399 1,272 1,292
slipperwort 0,32 404 -0,451 1,292
slippery 0,99 444 2,200 3,646
slipping 1,00 424 2,339 3,775
slippy 0,78 414 0,763 2,137
slipshod 0,75 439 0,658 2,195
slipshoddiness 0,63 388 0,319 1,292
slipshodness 0,56 205 0,140 1,292
slipslop 0,48 413 -0,057 1,292
slipstream 0,87 422 1,097 3,453
slipup 0,80 359 0,829 2,246
slipway 0,75 383 0,673 1,769
slit 0,99 444 2,088 3,582
slither 0,97 380 1,866 2,371
slithering 0,99 396 2,170 2,406
slithers 0,96 444 1,718 2,195
slithery 0,93 364 1,454 2,137
slitter 0,49 400 -0,025 1,292
slitting 0,90 391 1,247 2,438
sliver 0,98 421 1,940 2,672
slivery 0,57 405 0,176 1,292
slivovitz 0,13 405 -1,116 1,991
slob 1,00 403 2,330 3,554
slobber 0,97 401 1,850 2,654
slobbers 0,91 414 1,292 1,593
slobbery 0,90 385 1,238 2,070
sloe 0,59 423 0,216 1,894
slog 0,79 394 0,794 2,246
slogan 0,99 398 2,243 3,399
sloganeer 0,48 351 -0,053 1,769
slogging 0,86 392 1,063 1,769
sloop 0,74 403 0,634 2,333
slop 0,98 403 1,966 3,270
slope 0,99 407 2,248 3,471
sloped 0,98 378 1,902 1,894
sloping 0,97 395 1,811 2,571
slopped 0,95 417 1,578 2,195
sloppily 0,98 391 2,000 1,894
sloppiness 0,99 402 2,245 2,195
slopping 0,88 390 1,154 2,195
sloppy 0,99 435 2,263 3,770
slops 0,91 403 1,305 2,246
slopwork 0,42 454 -0,192 1,292
slosh 0,94 404 1,543 2,137
slot 1,00 408 2,332 3,741
sloth 1,00 431 2,576 3,167
slothful 0,92 389 1,347 1,894
slothfully 0,92 196 1,400 1,292
slothfulness 0,89 419 1,195 1,769
slotmachine 0,80 259 0,842 1,292
slotted 0,98 402 2,010 2,070
slotting 0,86 353 1,082 1,292
slouch 0,99 435 2,135 2,810
slouching 0,99 411 2,065 2,438
slouchy 0,92 415 1,380 1,593
slough 0,92 464 1,393 2,836
slovenliness 0,79 389 0,802 1,292
slovenly 0,84 441 0,995 1,894
slow 0,99 408 2,248 4,880
slowcoach 0,57 424 0,176 1,292
slowdown 0,90 416 1,254 2,496
slowly 1,00 442 2,445 4,399
slowness 0,97 427 1,873 1,991
slowpoke 0,87 430 1,119 2,571
slows 0,98 392 2,051 3,077
slowworm 0,41 425 -0,227 1,292
sludge 1,00 414 2,335 2,690
sludgy 0,87 361 1,121 1,292
slue 0,41 396 -0,228 1,292
slug 0,99 380 2,319 3,697
slugabed 0,23 405 -0,739 1,769
slugfest 0,76 404 0,698 1,894
sluggard 0,76 399 0,696 1,292
sluggardly 0,70 256 0,505 1,292
slugged 0,98 397 2,055 3,077
slugger 0,97 452 1,832 3,048
slugging 0,96 429 1,704 2,783
sluggish 1,00 471 2,357 2,905
sluggishly 0,99 372 2,314 1,292
sluggishness 0,98 414 1,975 1,292
sluice 0,69 384 0,498 2,468
sluiceway 0,59 404 0,223 1,292
sluicing 0,70 388 0,507 1,769
slum 0,99 444 2,200 3,111
slumber 1,00 466 2,355 3,441
slumbering 0,97 391 1,807 1,991
slumberous 0,74 375 0,624 1,593
slumlord 0,88 426 1,146 2,292
slumming 0,98 391 2,000 3,024
slummy 0,81 382 0,853 1,769
slump 0,99 419 2,254 3,084
slung 0,92 384 1,407 2,522
slunk 0,73 412 0,600 2,137
slur 0,99 402 2,174 2,690
slurp 0,99 418 2,184 2,654
slurry 0,94 407 1,489 1,769
slush 0,99 369 2,313 2,754
slushiness 0,91 243 1,289 1,292
slushy 0,98 408 2,014 1,894
slut 0,99 373 2,227 4,055
sluttish 0,82 378 0,914 1,292
slutty 0,99 418 2,254 3,333
sly 0,99 436 2,195 3,429
slyly 0,96 364 1,716 1,593
slyness 0,98 396 2,005 1,292
smack 1,00 417 2,336 3,978
smacker 0,95 426 1,588 1,769
smacking 1,00 390 2,431 2,945
small 0,99 384 2,321 5,096
smallclothes 0,47 421 -0,074 1,292
smaller 1,00 397 2,433 4,125
smallholder 0,62 389 0,294 1,292
smallholding 0,65 376 0,386 1,292
smallish 0,92 369 1,404 2,468
smallmouth 0,66 382 0,407 1,292
smallness 0,95 471 1,594 1,769
smallpox 1,00 423 2,440 3,173
smalls 0,88 399 1,179 3,077
smalltime 0,80 386 0,815 2,292
smaragd 0,03 395 -1,811 1,292
smarm 0,67 390 0,447 1,292
smarmy 0,82 420 0,900 2,246
smart 1,00 431 2,576 4,983
smartarse 0,61 357 0,278 1,292
smartass 0,95 383 1,630 2,860
smartcard 0,90 412 1,235 1,292
smarten 0,73 383 0,617 2,769
smarting 0,87 401 1,122 1,769
smartly 0,97 454 1,864 2,246
smartness 0,92 402 1,364 2,070
smartphone 0,98 368 1,935 1,292
smartweed 0,30 358 -0,514 1,292
smarty 0,94 381 1,558 2,783
smash 1,00 417 2,439 3,917
smasher 0,98 419 1,979 2,137
smashing 1,00 394 2,432 3,522
smashingly 0,97 216 1,786 1,769
smashup 0,77 387 0,730 2,137
smatter 0,77 419 0,717 1,292
smattering 0,92 401 1,347 2,292
smear 0,99 433 2,262 3,341
smearcase 0,23 427 -0,732 1,593
smeared 0,99 409 2,118 3,063
smeary 0,72 419 0,579 1,292
smegma 0,62 379 0,309 1,894
smell 1,00 387 2,576 4,919
smelled 0,98 377 2,038 3,899
smeller 0,77 384 0,724 1,894
smelliness 0,97 269 1,773 1,292
smelling 1,00 388 2,430 3,697
smelly 1,00 378 2,427 3,618
smelt 0,97 400 1,849 3,016
smelter 0,87 414 1,118 1,991
smelting 0,96 411 1,685 2,292
smidge 0,93 455 1,442 2,547
smidgen 0,95 423 1,606 2,634
smilax 0,12 440 -1,154 1,292
smile 1,00 387 2,576 4,763
smiley 0,99 379 2,318 3,333
smiling 1,00 407 2,331 4,235
smilingly 0,87 383 1,131 2,070
smirch 0,57 362 0,179 1,292
smirk 1,00 411 2,437 2,915
smirking 0,99 355 2,215 2,593
smite 0,96 439 1,689 2,769
smith 0,99 408 2,063 4,561
smithereens 0,93 353 1,459 2,754
smithy 0,80 418 0,836 3,098
smiting 0,83 423 0,950 1,991
smitten 0,99 410 2,118 3,091
smock 0,97 386 1,770 2,707
smocking 0,64 352 0,345 1,292
smog 0,99 406 2,177 3,040
smoggy 0,96 388 1,714 2,137
smoke 1,00 357 2,419 4,815
smoked 1,00 381 2,428 3,846
smokehouse 0,99 405 2,115 2,571
smokejumper 0,52 391 0,041 1,292
smokeless 1,00 420 2,576 1,991
smoker 1,00 421 2,576 3,360
smokescreen 0,99 365 2,084 2,246
smokestack 0,94 396 1,514 2,292
smokiness 0,96 366 1,689 1,292
smoking 1,00 404 2,330 4,417
smoky 0,89 362 1,203 2,836
smolder 0,98 399 1,922 1,292
smooch 0,98 388 1,998 2,690
smooches 0,99 425 2,129 1,593
smooth 1,00 421 2,338 4,262
smoothbore 0,43 415 -0,171 1,593
smoothen 0,69 421 0,487 1,292
smoother 0,98 366 1,979 2,991
smoothie 0,99 406 2,061 2,872
smoothing 0,99 398 2,327 2,246
smoothly 0,99 404 2,175 3,438
smoothness 1,00 388 2,576 2,137
smorgasbord 0,90 417 1,255 2,848
smote 0,79 356 0,794 2,438
smother 0,99 401 2,058 3,077
smothered 0,99 387 2,102 3,124
smothering 1,00 418 2,336 2,634
smothery 0,46 396 -0,107 1,593
smudge 1,00 387 2,430 3,008
smudged 0,99 387 2,102 2,690
smudginess 0,84 253 0,972 1,292
smudgy 0,92 402 1,364 1,593
smug 1,00 421 2,338 3,382
smuggle 0,99 376 2,229 3,305
smuggler 0,99 389 2,237 3,091
smuggling 0,99 408 2,248 3,482
smugly 0,97 388 1,772 1,991
smugness 0,97 388 1,838 2,292
smut 0,95 420 1,624 3,143
smutch 0,13 425 -1,090 1,292
smutchy 0,13 402 -1,101 1,292
smutted 0,50 397 0,003 1,292
smuttiness 0,90 242 1,241 1,292
smutty 0,93 388 1,429 2,371
snack 1,00 395 2,576 3,961
snaffle 0,51 400 0,012 1,593
snaffles 0,39 391 -0,273 1,593
snafu 0,73 368 0,609 2,739
snafus 0,53 408 0,085 1,769
snag 1,00 428 2,341 3,283
snagged 0,99 404 2,246 3,048
snaggletooth 0,89 408 1,192 1,991
snaggy 0,71 388 0,536 1,769
snail 0,99 398 2,171 3,251
snaillike 0,68 464 0,460 1,292
snails 0,99 381 2,319 3,349
snake 0,99 452 2,271 4,349
snakebird 0,45 396 -0,113 1,292
snakebite 0,96 452 1,750 2,522
snakefish 0,73 387 0,617 1,292
snakehead 0,86 397 1,049 2,522
snakelike 0,91 420 1,299 1,593
snakemouth 0,54 403 0,102 1,292
snakeroot 0,61 388 0,285 1,769
snakeskin 0,98 394 1,917 2,848
snakestone 0,45 377 -0,115 1,292
snakeweed 0,68 398 0,465 1,292
snaking 0,97 419 1,773 2,137
snaky 0,68 426 0,465 1,769
snap 1,00 383 2,428 4,240
snapback 0,85 370 1,005 1,292
